seed,ensemble,Δx,compressor,n_eff,r_PhI,r_PhIIa,r_PhIIb,r_Rg,r_NND,r_Var
13,uniform40,0.01,zstd,21,0.4851574352243647,-0.9935276432841224,-0.993425480041462,0.834613608205167,0.8124067428078359,0.6515305608012892
13,uniform40,0.001,zstd,21,0.4851574352243647,-0.9920941907773015,-0.9908788883817083,0.8677745788894968,0.8475430430285216,0.6956568225507884
13,uniform40,0.1,none,21,0.0,0.0,0.0,0.0,0.0,0.0
13,uniform40,0.01,none,21,0.0,0.0,0.0,0.0,0.0,0.0
13,uniform40,0.001,none,21,0.0,0.0,0.0,0.0,0.0,0.0
13,lattice40,0.1,gzip,21,0.44514559321429237,-0.9444669689384672,-0.9616003756541275,0.9188648369068063,0.9139934721849652,0.7873045452619901
13,lattice40,0.01,gzip,21,0.44514559321429237,-0.9880689047541865,-0.9805012828542587,0.8171393949629281,0.8096887522477308,0.6480894109280673
13,lattice40,0.001,gzip,21,0.44514559321429237,-0.805061706450901,-0.8506376586443667,0.9435016099630731,0.9413634857124282,0.8836989386101073
13,lattice40,0.1,bz2,21,0.7841524047735936,-0.94786638085158,-0.9580531521715476,0.90882979705579,0.9037745009582245,0.7713281047973722
13,lattice40,0.01,bz2,21,0.7841524047735936,-0.9428904439961059,-0.9584502439842143,0.8862603853119375,0.8807881822914945,0.7472503275520714
13,lattice40,0.001,bz2,21,0.7841524047735936,-0.8855041156050291,-0.8670576671098995,0.9266087939852227,0.9230116481761502,0.8210400930705303
13,lattice40,0.1,lzma,21,0.3379135133331287,-0.9785468185994561,-0.9895616976612842,0.6917096321246181,0.6826643955468623,0.49027496223146144
13,lattice40,0.01,lzma,21,0.3379135133331287,-0.8256139479617446,-0.9408034974080481,0.9386967022540416,0.9362967656547261,0.8626398023409236
13,lattice40,0.001,lzma,21,0.3379135133331287,-0.9670211355203403,-0.9409691154333794,0.7568226976703858,0.7487242052340954,0.5822791636811693
13,lattice40,0.1,zstd,21,-0.24635528393336467,-0.9519579045424688,-0.9367686101711511,0.8950300989942717,0.8896903580768086,0.7515532165534298
13,lattice40,0.01,zstd,21,-0.24635528393336467,-0.9820775597112403,-0.9816896868142962,0.8313110563744476,0.8242762674040907,0.6657921839216878
13,lattice40,0.001,zstd,21,-0.24635528393336467,-0.9665863891179449,-0.9673867258994254,0.8594970147485039,0.8531926697726312,0.7076157695022757
13,lattice40,0.1,none,21,0.0,0.0,0.0,0.0,0.0,0.0
13,lattice40,0.01,none,21,0.0,0.0,0.0,0.0,0.0,0.0
13,lattice40,0.001,none,21,0.0,0.0,0.0,0.0,0.0,0.0
13,blobs40,0.1,gzip,21,0.5021907197540232,-0.9967004454096564,-0.9972814014812448,0.9974874822137103,0.9953747030692178,0.9910558343754092
13,blobs40,0.01,gzip,21,0.5021907197540232,-0.9956397190145354,-0.9936315961121365,0.9937813845600043,0.9905493556106687,0.9848709726250312
13,blobs40,0.001,gzip,21,0.5021907197540232,-0.9941335438218749,-0.9958187938826228,0.9873380001803009,0.9820715654636996,0.9737704622349587
13,blobs40,0.1,bz2,21,0.37715471639924286,-0.9903818958933206,-0.992875563934262,0.9955803308644686,0.9953844695666555,0.9933145753734158
13,blobs40,0.01,bz2,21,0.37715471639924286,-0.9851351040670155,-0.9823250944560121,0.9864872346286694,0.984641594364823,0.9806778630765738
13,blobs40,0.001,bz2,21,0.37715471639924286,-0.988905528877722,-0.9841456380207468,0.9837347434357689,0.9791443750396991,0.9717459912768975
13,blobs40,0.1,lzma,21,0.5534030967767841,-0.9914092548602151,-0.9853455243614937,0.992670651980548,0.9908765294788241,0.9866496555215343
13,blobs40,0.01,lzma,21,0.5534030967767841,-0.9843725397614377,-0.9818155767818199,0.9873907030403585,0.9863764286426892,0.9830387363914594
13,blobs40,0.001,lzma,21,0.5534030967767841,-0.9829595683681743,-0.9256576764066575,0.9738768599037401,0.9676793911442441,0.9582300347074266
13,blobs40,0.1,zstd,21,0.6812357529724381,-0.9993930677949451,-0.9981996453654478,0.9966868125848092,0.9931041064950431,0.9869465229212936
13,blobs40,0.01,zstd,21,0.6812357529724381,-0.9954324253813029,-0.9944487771639835,0.9952466392124616,0.9927218676308937,0.9879200412714978
13,blobs40,0.001,zstd,21,0.6812357529724381,-0.9932695758973116,-0.9935797561041882,0.984746162619239,0.9787763314060682,0.9695401289780836
13,blobs40,0.1,none,21,0.0,0.0,0.0,0.0,0.0,0.0
13,blobs40,0.01,none,21,0.0,0.0,0.0,0.0,0.0,0.0
13,blobs40,0.001,none,21,0.0,0.0,0.0,0.0,0.0,0.0
13,uniform400,0.1,gzip,21,-0.20745418522626344,-0.9997047580685285,-0.9993307143821798,0.9963499999537468,0.9778397647155207,0.9854510311266412
13,uniform400,0.01,gzip,21,-0.20745418522626344,-0.9997954524412502,-0.9998681193573062,0.9965056567713687,0.9782000014217259,0.9856574876727331
13,uniform400,0.001,gzip,21,-0.20745418522626344,-0.9995444426888467,-0.9994297799831001,0.995989470683496,0.9772331128903742,0.9848971021160539
13,uniform400,0.1,bz2,21,0.3251785909329665,-0.9978043045331749,-0.9994554846643524,0.9930671518548937,0.9726729729435608,0.9808557418071158
13,uniform400,0.01,bz2,21,0.3251785909329665,-0.9975754357883054,-0.9977193559910535,0.9948728403836886,0.9776213376443911,0.9845770372782315
13,uniform400,0.001,bz2,21,0.3251785909329665,-0.9992145488100342,-0.9982867985036491,0.9956475053814994,0.9768447543282727,0.9845536291418779
13,uniform400,0.1,lzma,21,0.15865798046173962,-0.9995901016468295,-0.9988117648320081,0.9971831182316657,0.9799230110745071,0.9872126048959734
13,uniform400,0.01,lzma,21,0.15865798046173962,-0.9997185911864813,-0.9996538009495984,0.996729706132907,0.9788474416504228,0.9861713621710865
13,uniform400,0.001,lzma,21,0.15865798046173962,-0.9888988312376453,-0.9981996880273681,0.9836189613698003,0.9628641347514467,0.9709075278383181
13,uniform400,0.1,zstd,21,-0.14951129007958325,-0.9995766218400757,-0.9995621997623314,0.9971817723735095,0.9800013716292609,0.9872130689994457
13,uniform400,0.01,zstd,21,-0.14951129007958325,-0.9994182718417942,-0.9993259595942371,0.9961206154070136,0.9775754835114895,0.9853011873203137
13,uniform400,0.001,zstd,21,-0.14951129007958325,-0.9995109892160741,-0.99961654706443,0.9953295671657223,0.9758904672208065,0.9836096541137026
13,uniform400,0.1,none,21,0.0,0.0,0.0,0.0,0.0,0.0
13,uniform400,0.01,none,21,0.0,0.0,0.0,0.0,0.0,0.0
13,uniform400,0.001,none,21,0.0,0.0,0.0,0.0,0.0,0.0
14,uniform40,0.1,gzip,21,0.3463275523782739,-0.9885515357968702,-0.9874149029636146,0.8852238606813155,0.8390074216198912,0.7174078243877666
14,uniform40,0.01,gzip,21,0.3463275523782739,-0.978423330243062,-0.9743838497965647,0.8915455854242839,0.8476157458714993,0.7316345272877192
14,uniform40,0.001,gzip,21,0.3463275523782739,-0.897162063729683,-0.897296321456573,0.8887584678639343,0.8608669115075704,0.7582866097526784
14,uniform40,0.1,bz2,21,0.5103517908187765,-0.984034297146847,-0.988539126152155,0.866944975466288,0.821045515686141,0.6921780036334535
14,uniform40,0.01,bz2,21,0.5103517908187765,-0.9404173329909257,-0.9516745435753733,0.8879436354390986,0.85078342228226,0.7412939934422245
14,uniform40,0.001,bz2,21,0.5103517908187765,-0.9283081903942219,-0.9347234250219186,0.9423461589936883,0.9133827430922471,0.8232559450861147
14,uniform40,0.1,lzma,21,0.2625331526599853,-0.983874763292369,-0.9607958525830733,0.7685617175048419,0.7064788567849118,0.5671574596484842
14,uniform40,0.01,lzma,21,0.2625331526599853,-0.968062945072632,-0.9518236665195662,0.9279395970380802,0.890157454136831,0.7872710215554657
14,uniform40,0.001,lzma,21,0.2625331526599853,-0.9890490732982861,-0.9823931477578811,0.816689892572712,0.7611414378165404,0.6268491405534127
14,uniform40,0.1,zstd,21,0.04689729334255918,-0.9960707954465595,-0.9911448925179435,0.8366887754805384,0.7836879404064317,0.6467720060979124
14,uniform40,0.01,zstd,21,0.04689729334255918,-0.9933290079633743,-0.9924692901034925,0.8368358094673825,0.7828063669120102,0.6535452939745124
14,uniform40,0.001,zstd,21,0.04689729334255918,-0.9827991818632725,-0.9841314023548752,0.8882855612146177,0.8435245758452237,0.7249471757869076
14,uniform40,0.1,none,21,0.0,0.0,0.0,0.0,0.0,0.0
14,uniform40,0.01,none,21,0.0,0.0,0.0,0.0,0.0,0.0
14,uniform40,0.001,none,21,0.0,0.0,0.0,0.0,0.0,0.0
14,lattice40,0.1,gzip,21,0.5533728157611093,-0.961166240764261,-0.9775319055652855,0.8981731546013918,0.8886443508197807,0.7570098914067188
14,lattice40,0.01,gzip,21,0.5533728157611093,-0.9856321812162019,-0.992483805273781,0.8189766253563776,0.8066786730099753,0.6514981420479703
14,lattice40,0.001,gzip,21,0.5533728157611093,-0.8829847226210448,-0.8690524176451776,0.9219354482728954,0.9156087968952048,0.8190634910504057
14,lattice40,0.1,bz2,21,0.8949566442987157,-0.9684163630717193,-0.9607833397180983,0.8879936710867011,0.8780288304976661,0.7462868606320207
14,lattice40,0.01,bz2,21,0.8949566442987157,-0.9475664628194072,-0.9480820904036572,0.8762924724758032,0.8666680883113489,0.7347663370750772
14,lattice40,0.001,bz2,21,0.8949566442987157,-0.933547389317854,-0.9029877493740984,0.9219820723095539,0.9140217384168644,0.8009093043250779
14,lattice40,0.1,lzma,21,0.041501163322117125,-0.9827382870351148,-0.9909832431303074,0.6822598371573143,0.6666710779351991,0.48327555917787746
14,lattice40,0.01,lzma,21,0.041501163322117125,-0.9059636062789623,-0.9571571810291829,0.9306419613709271,0.9238189220551014,0.8185521721218055
14,lattice40,0.001,lzma,21,0.041501163322117125,-0.9504982588536508,-0.9498117498605897,0.6089432471423124,0.5926326251968677,0.4039286489280493
14,lattice40,0.1,zstd,21,-0.19790429415162078,-0.9641762383168285,-0.9599234691229344,0.8868220957738753,0.87690426812074,0.7415251879099595
14,lattice40,0.01,zstd,21,-0.19790429415162078,-0.9855050519317453,-0.9928239706555132,0.810640440603959,0.7981473880188072,0.6369148979253517
14,lattice40,0.001,zstd,21,-0.19790429415162078,-0.9802943353122184,-0.9816000104597916,0.8285878704425191,0.8167000645389633,0.6651005858601284
14,lattice40,0.1,none,21,0.0,0.0,0.0,0.0,0.0,0.0
14,lattice40,0.01,none,21,0.0,0.0,0.0,0.0,0.0,0.0
14,lattice40,0.001,none,21,0.0,0.0,0.0,0.0,0.0,0.0
14,blobs40,0.1,gzip,21,0.4633800351725324,-0.9985811750971585,-0.9975719601236613,0.9941217048347948,0.9782173728058259,0.9839616744511378
14,blobs40,0.01,gzip,21,0.4633800351725324,-0.9975923836296674,-0.9976752235715834,0.9938242569810523,0.9792981521686503,0.9842885460143885
14,blobs40,0.001,gzip,21,0.4633800351725324,-0.9931748888034194,-0.9929121390793411,0.9929389256332519,0.9824464310196935,0.9868224602556052
14,blobs40,0.1,bz2,21,0.4323440842942259,-0.9932937609846135,-0.9953182695238246,0.9935580365289232,0.9836754718879291,0.9879027705727785
14,blobs40,0.01,bz2,21,0.4323440842942259,-0.9606678514490053,-0.9906738383956851,0.9526660059776278,0.9320967267288756,0.9393955359383318
14,blobs40,0.001,bz2,21,0.4323440842942259,-0.9885313120971119,-0.9850459169564464,0.9912059571821304,0.9848048836425889,0.9878489419262436
14,blobs40,0.1,lzma,21,0.11758625271032967,-0.9876557296801873,-0.9830265176594739,0.9846407848111124,0.9699751256633979,0.9759446002200574
14,blobs40,0.01,lzma,21,0.11758625271032967,-0.9905576135753144,-0.9789394371508605,0.9922122557008412,0.9854002340916509,0.9878167159432446
14,blobs40,0.001,lzma,21,0.11758625271032967,-0.9940322201759312,-0.9820005792718496,0.9891490997961095,0.97298684500501,0.9785780244096369
14,blobs40,0.1,zstd,21,-0.15454305013357109,-0.999177053515587,-0.9983573826215982,0.9979928768454916,0.9863429594903139,0.9909282920182751
14,blobs40,0.01,zstd,21,-0.15454305013357109,-0.9964256753909474,-0.995510036012302,0.9931317729173368,0.9793553728387921,0.9840396903219883
14,blobs40,0.001,zstd,21,-0.15454305013357109,-0.9919980408017876,-0.9920894237503701,0.9947485163992743,0.9890445574947021,0.9913855762934688
14,blobs40,0.1,none,21,0.0,0.0,0.0,0.0,0.0,0.0
14,blobs40,0.01,none,21,0.0,0.0,0.0,0.0,0.0,0.0
14,blobs40,0.001,none,21,0.0,0.0,0.0,0.0,0.0,0.0
14,uniform400,0.1,gzip,21,0.47604451272807397,-0.9997788176202191,-0.9995725431304906,0.9965854507575519,0.9786397252866021,0.9880379775652052
14,uniform400,0.01,gzip,21,0.47604451272807397,-0.9997909449865144,-0.9997978375597694,0.9973493689150589,0.9806745685836942,0.9895302817171573
14,uniform400,0.001,gzip,21,0.47604451272807397,-0.9995998368498056,-0.9993090858460433,0.9977989747883503,0.9820053387472913,0.9906230108757892
14,uniform400,0.1,bz2,21,-0.33175441056899213,-0.9985564809695628,-0.9988953027924535,0.997164991273666,0.9822028529808513,0.9903799041068799
14,uniform400,0.01,bz2,21,-0.33175441056899213,-0.9977526712697999,-0.9984353405603482,0.9951865212708458,0.9782010799222586,0.9872700187478126
14,uniform400,0.001,bz2,21,-0.33175441056899213,-0.9993006349388909,-0.9989703962353759,0.9958209644155763,0.9772451603148369,0.9870150720688108
14,uniform400,0.1,lzma,21,0.0005536342326678059,-0.9996395215389414,-0.9993719843140009,0.9974447255935632,0.981118856715153,0.9898687362460653
14,uniform400,0.01,lzma,21,0.0005536342326678059,-0.9995392099164607,-0.9995731802604927,0.9973813241495323,0.9812169819909626,0.9898359890062746
14,uniform400,0.001,lzma,21,0.0005536342326678059,-0.9992985732885004,-0.998809985512219,0.9964018583197798,0.9788502882110386,0.988158624945966
14,uniform400,0.1,zstd,21,-0.727405741930866,-0.9997308679697197,-0.9994102238675538,0.9966310867742472,0.9788996750482152,0.9881702040911847
14,uniform400,0.01,zstd,21,-0.727405741930866,-0.9997702957137548,-0.9998763336334352,0.997883320226899,0.9820406433147615,0.990611873704206
14,uniform400,0.001,zstd,21,-0.727405741930866,-0.9994370348949033,-0.9994294677602363,0.9968499273296082,0.9797958021817864,0.9889054845710316
14,uniform400,0.1,none,21,0.0,0.0,0.0,0.0,0.0,0.0
14,uniform400,0.01,none,21,0.0,0.0,0.0,0.0,0.0,0.0
14,uniform400,0.001,none,21,0.0,0.0,0.0,0.0,0.0,0.0
15,uniform40,0.1,gzip,21,0.43042215736427697,-0.9890876821567184,-0.9889048363489588,0.8674124963798309,0.8222815464041646,0.6982106101558138
15,uniform40,0.01,gzip,21,0.43042215736427697,-0.9866193683193203,-0.9832019821618581,0.8884496072253814,0.8470343717474592,0.7245685760430084
15,uniform40,0.001,gzip,21,0.43042215736427697,-0.930729709135419,-0.9630724768598852,0.7818340589168317,0.7335407519969875,0.6151164902673678
15,uniform40,0.1,bz2,21,0.5313834522197459,-0.9926602031653438,-0.9870158081110469,0.8402205320830483,0.79203081572666,0.6575686372788724
15,uniform40,0.01,bz2,21,0.5313834522197459,-0.9627364155491567,-0.9454023959321987,0.8810379431211957,0.8441712508693716,0.7203331516987133
15,uniform40,0.001,bz2,21,0.5313834522197459,-0.9534919736925122,-0.9534276757936747,0.9072381124367548,0.8723705917589359,0.7674265138359889
15,uniform40,0.1,lzma,21,0.5316671636208511,-0.9777017064128182,-0.9782476683019673,0.83467609643336,0.7896170300946281,0.6518855347630842
15,uniform40,0.01,lzma,21,0.5316671636208511,-0.9383765001165851,-0.9474376673245725,0.9543990048885918,0.9273015053227103,0.8376914762636768
15,uniform40,0.001,lzma,21,0.5316671636208511,-0.9899088139434711,-0.9651040957379833,0.8025375133691491,0.7493814744373858,0.6112052317868844
15,uniform40,0.1,zstd,21,0.32223008012270576,-0.9962368465490419,-0.9954101120275713,0.8209729082019254,0.7701397580855425,0.6300585845940714
15,uniform40,0.01,zstd,21,0.32223008012270576,-0.9897749150088218,-0.993629897998871,0.8551230145052886,0.8083361348740596,0.6816994808348174
15,uniform40,0.001,zstd,21,0.32223008012270576,-0.9881269216750809,-0.9878438957717098,0.8472798805916156,0.7998092278188809,0.6715256757209558
15,uniform40,0.1,none,21,0.0,0.0,0.0,0.0,0.0,0.0
15,uniform40,0.01,none,21,0.0,0.0,0.0,0.0,0.0,0.0
15,uniform40,0.001,none,21,0.0,0.0,0.0,0.0,0.0,0.0
15,lattice40,0.1,gzip,21,0.5944165344340063,-0.955524320371764,-0.9672089903647959,0.893591015565101,0.8861458007008928,0.7473761480754424
15,lattice40,0.01,gzip,21,0.5944165344340063,-0.9929832378311555,-0.9900198093304788,0.7980242212660155,0.7873074680105832,0.6198091733758346
15,lattice40,0.001,gzip,21,0.5944165344340063,-0.8301016520267067,-0.8364227557323771,0.9270515680005912,0.9233686838640859,0.848494014922137
15,lattice40,0.1,bz2,21,0.7823662643192042,-0.9640445411470596,-0.9660348098644147,0.8846553590140643,0.8767470896334056,0.7370097540349794
15,lattice40,0.01,bz2,21,0.7823662643192042,-0.9702238910737813,-0.9659191036087167,0.8552930766389648,0.8465472001974697,0.6987401916900788
15,lattice40,0.001,bz2,21,0.7823662643192042,-0.895330440187728,-0.9272895483594146,0.9214971901506913,0.916189071624246,0.8112051212544868
15,lattice40,0.1,lzma,21,0.6145798282111142,-0.9853685192710652,-0.9797685186861359,0.693257053828887,0.6805556303583621,0.4949292501513304
15,lattice40,0.01,lzma,21,0.6145798282111142,-0.8782644048961331,-0.9666771588032066,0.9317989478084657,0.9271489033639787,0.8297201944049205
15,lattice40,0.001,lzma,21,0.6145798282111142,-0.9698909638651803,-0.9073758002722236,0.7276533538609861,0.7158260141219219,0.549384718365302
15,lattice40,0.1,zstd,21,0.37856783705826363,-0.9700482138412332,-0.9789486180470689,0.8587058507350989,0.8501980870728023,0.6971615176561593
15,lattice40,0.01,zstd,21,0.37856783705826363,-0.9817473253166513,-0.9852732837076559,0.8173895895342184,0.8075990438000811,0.6468924523305707
15,lattice40,0.001,zstd,21,0.37856783705826363,-0.9397073325975415,-0.9426347532194809,0.8958781234725183,0.8888288857469232,0.7612445651606964
15,lattice40,0.1,none,21,0.0,0.0,0.0,0.0,0.0,0.0
15,lattice40,0.01,none,21,0.0,0.0,0.0,0.0,0.0,0.0
15,lattice40,0.001,none,21,0.0,0.0,0.0,0.0,0.0,0.0
15,blobs40,0.1,gzip,21,0.39963339054832875,-0.997741815983809,-0.9975500192702728,0.9917274032101466,0.9449738671338275,0.9763674704299113
15,blobs40,0.01,gzip,21,0.39963339054832875,-0.9943775533691466,-0.9973389803068844,0.9933595549295967,0.9573815024595415,0.9826295080094456
15,blobs40,0.001,gzip,21,0.39963339054832875,-0.9963683850646928,-0.99495323406534,0.9856822036849194,0.9294838636005776,0.9659533147079428
15,blobs40,0.1,bz2,21,0.7039915614806028,-0.9926326576760829,-0.9923136894289502,0.9932165111497328,0.9599301847106563,0.9840751402054289
15,blobs40,0.01,bz2,21,0.7039915614806028,-0.9660846761442613,-0.9681742040445678,0.9694910289852536,0.9425706117712164,0.9632785891299797
15,blobs40,0.001,bz2,21,0.7039915614806028,-0.9893476004051496,-0.9920796333459789,0.9833132413420238,0.9364508869532521,0.9680272183149208
15,blobs40,0.1,lzma,21,0.30860946316041415,-0.9844441808764591,-0.977854424926535,0.985191592630613,0.9520980978700043,0.9763148371182824
15,blobs40,0.01,lzma,21,0.30860946316041415,-0.9833629499125489,-0.9820839085374317,0.9899744940157056,0.9704783773761627,0.9864223838964535
15,blobs40,0.001,lzma,21,0.30860946316041415,-0.9857474800271641,-0.9376755749860798,0.9815143431477571,0.9372318559344703,0.9680262659531954
15,blobs40,0.1,zstd,21,0.28779033533868936,-0.9965045962502058,-0.9981850552250494,0.9855905238205365,0.928595884419717,0.9656670126750145
15,blobs40,0.01,zstd,21,0.28779033533868936,-0.9971863779436803,-0.996521089405868,0.9937592970162421,0.9515343572175348,0.9808758150763994
15,blobs40,0.001,zstd,21,0.28779033533868936,-0.9959939504115305,-0.9957127242365162,0.9851034775885211,0.9277315475495027,0.9652451497140424
15,blobs40,0.1,none,21,0.0,0.0,0.0,0.0,0.0,0.0
15,blobs40,0.01,none,21,0.0,0.0,0.0,0.0,0.0,0.0
15,blobs40,0.001,none,21,0.0,0.0,0.0,0.0,0.0,0.0
15,uniform400,0.1,gzip,21,0.07576546346437292,-0.9996768292647034,-0.9998067400400374,0.9973708357770023,0.983174600679433,0.9898045729997346
15,uniform400,0.01,gzip,21,0.07576546346437292,-0.9998917652299564,-0.9997325950547656,0.9976240955067909,0.9835330414959336,0.9900879956281801
15,uniform400,0.001,gzip,21,0.07576546346437292,-0.9996061964812957,-0.9995825320407602,0.9977631917500079,0.9842378987611543,0.9906517715218488
15,uniform400,0.1,bz2,21,0.42296079512266044,-0.9974785980506489,-0.9989718908120261,0.9980307957599258,0.9883106316663129,0.9932412596393475
15,uniform400,0.01,bz2,21,0.42296079512266044,-0.998486033961664,-0.998055769587776,0.9964874323512339,0.9828891785996363,0.9892090515800671
15,uniform400,0.001,bz2,21,0.42296079512266044,-0.9990989474280645,-0.9989991001490875,0.995635272860308,0.9797283256635037,0.9869418612771739
15,uniform400,0.1,lzma,21,0.3432230870992797,-0.9988618061190773,-0.9990733979727736,0.9983479187793192,0.9867985375537562,0.9925334947171754
15,uniform400,0.01,lzma,21,0.3432230870992797,-0.9996802441436743,-0.9994654187388885,0.9980311796058328,0.984869675839786,0.9910978805577236
15,uniform400,0.001,lzma,21,0.3432230870992797,-0.9993254038638217,-0.9982313273722745,0.9970865113478848,0.9830963255232856,0.9895727851241432
15,uniform400,0.1,zstd,21,0.06583752961599887,-0.999692158441515,-0.9996016379433764,0.998068116946406,0.9848842565507648,0.9911681537395152
15,uniform400,0.01,zstd,21,0.06583752961599887,-0.9995798445583434,-0.9993745310224121,0.9981908405772734,0.9855052316854317,0.9915006114338267
15,uniform400,0.001,zstd,21,0.06583752961599887,-0.999745688105654,-0.9996630691358619,0.9970466513014454,0.9823971661875546,0.9890775565133058
15,uniform400,0.1,none,21,0.0,0.0,0.0,0.0,0.0,0.0
15,uniform400,0.01,none,21,0.0,0.0,0.0,0.0,0.0,0.0
15,uniform400,0.001,none,21,0.0,0.0,0.0,0.0,0.0,0.0
16,uniform40,0.1,gzip,21,0.5117214600599137,-0.9875211257401962,-0.9905953398422677,0.8803131983267314,0.8440478101189173,0.7119602053901456
16,uniform40,0.01,gzip,21,0.5117214600599137,-0.9820638752241353,-0.9880038240840723,0.8902958237562854,0.8550055149484107,0.7309740931611544
16,uniform40,0.001,gzip,21,0.5117214600599137,-0.9192678301698426,-0.9349339550608871,0.9299206174900703,0.9093620576453925,0.8063488236656846
16,uniform40,0.1,bz2,21,0.15840982187835265,-0.9936624951367131,-0.9859575442781512,0.8557981983429545,0.8166250610620743,0.6752559091494686
16,uniform40,0.01,bz2,21,0.15840982187835265,-0.9563344204757739,-0.9635125716261755,0.8843344376630159,0.8533061452804372,0.7310542216107515
16,uniform40,0.001,bz2,21,0.15840982187835265,-0.9458670326963987,-0.9363403842339203,0.9314033979515298,0.9062813819075584,0.8005641519430398
16,uniform40,0.1,lzma,21,0.4991365669124427,-0.9777519638098414,-0.9806874646808369,0.8065999180513772,0.7651068630413023,0.6165305668992378
16,uniform40,0.01,lzma,21,0.4991365669124427,-0.9587812512116471,-0.9271864188716308,0.9326632104373718,0.9064022402008625,0.7940726244119221
16,uniform40,0.001,lzma,21,0.4991365669124427,-0.967779116636927,-0.962359455437422,0.7677201489091752,0.7219021205332579,0.5707112225687618
16,uniform40,0.1,zstd,21,0.5810986258823454,-0.9973170950862953,-0.9947743743076971,0.8383966468082007,0.7968422502660193,0.6519481058386478
16,uniform40,0.01,zstd,21,0.5810986258823454,-0.9898774877165809,-0.9911123761646724,0.8511864298356864,0.8101980602973161,0.6778406187667487
16,uniform40,0.001,zstd,21,0.5810986258823454,-0.9931204682839895,-0.9943724161106129,0.8353721445325091,0.7937874601635464,0.6493476500733706
16,uniform40,0.1,none,21,0.0,0.0,0.0,0.0,0.0,0.0
16,uniform40,0.01,none,21,0.0,0.0,0.0,0.0,0.0,0.0
16,uniform40,0.001,none,21,0.0,0.0,0.0,0.0,0.0,0.0
16,lattice40,0.1,gzip,21,0.41914417519290753,-0.9597332072388638,-0.9479579988889479,0.9048652700801304,0.8937561726771672,0.7661092394183034
16,lattice40,0.01,gzip,21,0.41914417519290753,-0.9914903605769086,-0.9875828697225142,0.8229258844903182,0.8080725061748858,0.6555090993722932
16,lattice40,0.001,gzip,21,0.41914417519290753,-0.8246613694407884,-0.8578803124831106,0.9355206491485794,0.9305972050469269,0.851791352171525
16,lattice40,0.1,bz2,21,0.8998998100001929,-0.9733386524581619,-0.9704453605274309,0.8681662295939088,0.8554633277548485,0.7136538939893814
16,lattice40,0.01,bz2,21,0.8998998100001929,-0.928915594820738,-0.9619864321716712,0.8966685907258244,0.8865314864961504,0.7722496992194773
16,lattice40,0.001,bz2,21,0.8998998100001929,-0.9061448216833119,-0.9435008987467265,0.9192125695189867,0.9107704168924304,0.8056933250532035
16,lattice40,0.1,lzma,21,0.6010306508602538,-0.9820813165346683,-0.9880083544897506,0.696589646170315,0.6783544634918747,0.5005935183075347
16,lattice40,0.01,lzma,21,0.6010306508602538,-0.8117254317781866,-0.9449134076209376,0.9587127706881188,0.9551405301514121,0.8920173169500457
16,lattice40,0.001,lzma,21,0.6010306508602538,-0.9466880416230359,-0.9406644079822089,0.8239730182944468,0.8109959917003869,0.6677606392740854
16,lattice40,0.1,zstd,21,0.5208100216348558,-0.9651630719245501,-0.9521716948661594,0.886929148843938,0.875043415500576,0.7415878400128987
16,lattice40,0.01,zstd,21,0.5208100216348558,-0.9866948249013089,-0.9861509860520776,0.8190939683173338,0.8043846616499177,0.6475544939767748
16,lattice40,0.001,zstd,21,0.5208100216348558,-0.9709596145932784,-0.9745368504686018,0.8453084235646472,0.831947559019432,0.6859398885268091
16,lattice40,0.1,none,21,0.0,0.0,0.0,0.0,0.0,0.0
16,lattice40,0.01,none,21,0.0,0.0,0.0,0.0,0.0,0.0
16,lattice40,0.001,none,21,0.0,0.0,0.0,0.0,0.0,0.0
16,blobs40,0.1,gzip,21,0.08243277047164671,-0.9987533743554714,-0.9970813230429147,0.9914294169563072,0.981199644271063,0.9746399937500686
16,blobs40,0.01,gzip,21,0.08243277047164671,-0.9969041760182517,-0.9971635062790092,0.9890003871077396,0.9785643083296928,0.9716680832917558
16,blobs40,0.001,gzip,21,0.08243277047164671,-0.9920010245780175,-0.9922478414162861,0.9905419088440854,0.9840935992398033,0.9792872654349333
16,blobs40,0.1,bz2,21,0.026100168578081895,-0.9954574550048927,-0.9948046227370974,0.9943472648966193,0.9880556206497344,0.9833809279440745
16,blobs40,0.01,bz2,21,0.026100168578081895,-0.9849699449797025,-0.9746682658435926,0.9780086545860172,0.9681927136841815,0.9616664222227096
16,blobs40,0.001,bz2,21,0.026100168578081895,-0.9922561670655992,-0.9876210528858604,0.9860619393282436,0.9765460258005003,0.9703806532681578
16,blobs40,0.1,lzma,21,-0.023252205656727237,-0.9934294470392392,-0.9653911989957144,0.986730673110814,0.9768946502967908,0.9705918796831214
16,blobs40,0.01,lzma,21,-0.023252205656727237,-0.9895405285640131,-0.989221752383406,0.9757508561371294,0.9615613295387306,0.9530378817796831
16,blobs40,0.001,lzma,21,-0.023252205656727237,-0.9937849570193963,-0.9554388857161096,0.9873375997447774,0.9776992559649741,0.9714280307440032
16,blobs40,0.1,zstd,21,0.297846273015493,-0.9982223036214027,-0.9977392550278883,0.9889557827944975,0.9776149194137725,0.9703346477291359
16,blobs40,0.01,zstd,21,0.297846273015493,-0.9947121333821795,-0.9934706822654137,0.9874458350130422,0.977603025130915,0.9706891733307611
